momento gravacion prueba;2024-06-19 18:25:14.661514
automovil;abarth500
Nombre circuito;m608 - 2024 - alt 3
Nombre conductor=;Santiago Higuera
Momento (s);X(m);Y(m);Z(m);Vx(m/s);Vy(m/s);Vz(m/s);V_modulo(km/h);Presion acelerador (0-1);Presion freno (0-1);Presion embrague (0-1);Marcha;RPM motor;Posicion norm pista;giro volante (-360º, 360º);X_Num_Gs_vehiculo;Y_Num_Gs_vehiculo;Z_Num_Gs_vehiculo;X_velocidad_angular_coche_CG;Y_velocidad_angular_coche_CG;Z_velocidad_angular_coche_CG;X_normal_rueda_RR;Y_normal_rueda_RR;Z_normal_rueda_RR;X_normal_rueda_RL;Y_normal_rueda_RL;Z_normal_rueda_RL;X_normal_rueda_FR;Y_normal_rueda_FR;Z_normal_rueda_FR;X_normal_rueda_FL;Y_normal_rueda_FL;Z_normal_rueda_FL;X_Punto_contacto_rueda_RR;Y_Punto_contacto_rueda_RR;Z_Punto_contacto_rueda_RR;X_Punto_contacto_rueda_RL;Y_Punto_contacto_rueda_RL;Z_Punto_contacto_rueda_RL;X_Punto_contacto_rueda_FR;Y_Punto_contacto_rueda_FR;Z_Punto_contacto_rueda_FR;X_Punto_contacto_rueda_FL;Y_Punto_contacto_rueda_FL;Z_Punto_contacto_rueda_FL;FX_Vector_ruedas_RR;FY_Vector_ruedas_RR;FX_Vector_ruedas_RL;FY_Vector_ruedas_RL;FX_Vector_ruedas_FR;FY_Vector_ruedas_FR;FX_Vector_ruedas_FR;FY_Vector_ruedas_FR
1718814397.017226;1374.4541;-10.1274;-905.9203;21.9127;0.0033;-5.1745;81.0524;0.3588;0.0;0.9775;5;2717.8691;0.0;-0.0902;-0.0012;-0.0;0.0258;0.0015;-0.0003;0.0001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1373.1173;-10.674;-904.8958;1372.7947;-10.646;-906.2573;1375.349;-10.6736;-905.4228;1375.0255;-10.6456;-906.7878;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.034586;1374.7828;-10.1274;-905.9979;21.9163;0.0033;-5.1752;81.0659;0.3578;0.0;0.9775;5;2718.1199;0.0;-0.0902;-0.0011;0.0005;0.0251;0.0011;-0.0003;0.0001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1373.446;-10.6739;-904.9734;1373.1234;-10.6459;-906.335;1375.6777;-10.6736;-905.5004;1375.3542;-10.6455;-906.8654;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.050458;1375.1116;-10.1273;-906.0755;21.9199;0.0033;-5.1758;81.0791;0.3598;0.0;0.9764;5;2718.6467;0.0;-0.1353;-0.0011;0.0001;0.0247;0.0007;-0.0003;0.0001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1373.7748;-10.6739;-905.0511;1373.4521;-10.6459;-906.4126;1376.0065;-10.6735;-905.578;1375.683;-10.6455;-906.9431;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.068314;1375.5719;-10.1273;-906.1842;21.925;0.0032;-5.1768;81.0975;0.3588;0.0;0.9745;5;2719.3789;0.0;-0.1353;-0.001;-0.0003;0.025;0.0003;-0.0003;0.0001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1374.2351;-10.6738;-905.1598;1373.9125;-10.6458;-906.5213;1376.4668;-10.6735;-905.6867;1376.1433;-10.6454;-907.0518;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.08369;1375.9009;-10.1272;-906.2619;21.9286;0.0031;-5.1776;81.1108;0.3598;0.0;0.9735;5;2719.8994;0.0;-0.1353;-0.0007;-0.0002;0.025;0.0;-0.0003;0.0001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1374.564;-10.6738;-905.2375;1374.2413;-10.6458;-906.599;1376.7958;-10.6734;-905.7644;1376.4722;-10.6454;-907.1294;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.100059;1376.2299;-10.1272;-906.3395;21.9322;0.0031;-5.1783;81.1241;0.3608;0.0;0.9725;5;2720.4626;0.0;-0.1353;-0.0005;-0.0;0.0252;-0.0002;-0.0002;0.0002;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1374.8929;-10.6737;-905.3151;1374.5703;-10.6457;-906.6766;1377.1246;-10.6734;-905.842;1376.8011;-10.6453;-907.2071;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.117914;1376.6246;-10.1271;-906.4327;21.9366;0.0031;-5.1793;81.1402;0.3608;0.0;0.9706;5;2721.0522;0.0;-0.1353;-0.0005;0.0004;0.0253;-0.0004;-0.0002;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1375.2877;-10.6736;-905.4084;1374.9651;-10.6457;-906.7699;1377.5195;-10.6733;-905.9352;1377.196;-10.6453;-907.3003;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.13329;1376.9537;-10.1271;-906.5104;21.9402;0.0031;-5.1801;81.1536;0.3618;0.0;0.9706;5;2721.5676;0.0;-0.1353;-0.0005;0.0005;0.0253;-0.0005;-0.0001;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1375.6168;-10.6736;-905.4861;1375.2942;-10.6456;-906.8476;1377.8485;-10.6733;-906.0129;1377.525;-10.6452;-907.378;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.149658;1377.2828;-10.127;-906.5882;21.9439;0.0032;-5.1809;81.1671;0.3627;0.0;0.9686;5;2722.1375;0.0;-0.1353;-0.0004;0.0006;0.0255;-0.0005;-0.0001;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1375.9459;-10.6736;-905.5638;1375.6233;-10.6456;-906.9253;1378.1776;-10.6732;-906.0906;1377.8542;-10.6452;-907.4557;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.167514;1377.7438;-10.127;-906.697;21.949;0.0032;-5.182;81.1861;0.3618;0.0;0.9676;5;2722.7915;0.0;-0.1353;-0.0004;0.0006;0.0258;-0.0006;-0.0001;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1376.4069;-10.6735;-905.6726;1376.0842;-10.6455;-907.0341;1378.6385;-10.6732;-906.1995;1378.3151;-10.6451;-907.5645;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.183386;1378.073;-10.1269;-906.7747;21.9527;0.0033;-5.1828;81.1998;0.3637;0.0;0.9657;5;2723.3318;0.0;-0.1353;-0.0004;0.0007;0.0257;-0.0006;-0.0;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1376.7361;-10.6734;-905.7503;1376.4135;-10.6455;-907.1118;1378.9678;-10.6731;-906.2772;1378.6443;-10.6451;-907.6423;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.199754;1378.4023;-10.1269;-906.8525;21.9564;0.0033;-5.1836;81.2134;0.3627;0.0;0.9638;5;2723.8621;0.0;-0.0902;-0.0004;0.0004;0.0259;-0.0007;-0.0;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1377.0654;-10.6734;-905.8281;1376.7428;-10.6454;-907.1896;1379.2971;-10.6731;-906.355;1378.9736;-10.645;-907.72;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.218106;1378.7976;-10.1268;-906.9458;21.9609;0.0034;-5.1846;81.2299;0.3647;0.0;0.9618;5;2724.5569;0.0;-0.0451;-0.0009;0.0004;0.0259;-0.0007;-0.0001;0.0002;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1377.4607;-10.6733;-905.9214;1377.1381;-10.6454;-907.2829;1379.6924;-10.673;-906.4482;1379.3689;-10.645;-907.8133;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.233481;1379.193;-10.1267;-907.0391;21.9655;0.0034;-5.1854;81.2465;0.3637;0.0;0.9608;5;2725.157;0.0;0.0902;-0.0016;0.0003;0.0263;-0.0007;-0.0002;-0.0002;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1377.856;-10.6733;-906.0147;1377.5333;-10.6453;-907.3762;1380.0876;-10.673;-906.5416;1379.7643;-10.6449;-907.9066;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.250346;1379.5225;-10.1267;-907.1169;21.9693;0.0034;-5.1859;81.2604;0.3637;0.0;0.9618;5;2725.5981;0.0;0.1804;-0.0027;0.0004;0.0263;-0.0007;-0.0004;-0.0006;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1378.1855;-10.6732;-906.0925;1377.8629;-10.6452;-907.454;1380.4172;-10.6729;-906.6194;1380.0938;-10.6449;-907.9844;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.268202;1379.918;-10.1266;-907.2103;21.974;0.0034;-5.1864;81.2771;0.3627;0.0;0.9618;5;2726.1592;0.0;0.2706;-0.0036;0.0003;0.0263;-0.0007;-0.0007;-0.0012;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1378.5809;-10.6732;-906.1859;1378.2584;-10.6452;-907.5474;1380.8126;-10.6729;-906.7127;1380.4893;-10.6448;-908.0778;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.283578;1380.2476;-10.1266;-907.288;21.9779;0.0034;-5.1867;81.291;0.3627;0.0;0.9618;5;2726.5718;0.0;0.3608;-0.0045;0.0002;0.0262;-0.0006;-0.0011;-0.0018;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1378.9106;-10.6731;-906.2637;1378.588;-10.6451;-907.6252;1381.1423;-10.6728;-906.7905;1380.819;-10.6447;-908.1556;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.300442;1380.6432;-10.1265;-907.3814;21.9826;0.0034;-5.1868;81.3076;0.3627;0.0;0.9618;5;2727.1338;0.0;0.5412;-0.0061;0.0002;0.0261;-0.0006;-0.0016;-0.0025;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1379.3063;-10.6731;-906.3571;1378.9836;-10.6451;-907.7186;1381.538;-10.6728;-906.8838;1381.2146;-10.6447;-908.2489;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.31929;1381.0389;-10.1265;-907.4748;21.9874;0.0033;-5.1866;81.3242;0.3627;0.0;0.9618;5;2727.7002;0.0;0.6314;-0.0073;0.0002;0.0261;-0.0005;-0.0023;-0.0033;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1379.7019;-10.673;-906.4504;1379.3794;-10.645;-907.812;1381.9336;-10.6727;-906.9771;1381.6104;-10.6446;-908.3422;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.337145;1381.4348;-10.1264;-907.5681;21.9922;0.0033;-5.1863;81.3409;0.3637;0.0;0.9608;5;2728.3193;0.0;0.6314;-0.0081;0.0002;0.0263;-0.0005;-0.003;-0.0038;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1380.0977;-10.673;-906.5439;1379.7753;-10.645;-907.9054;1382.3293;-10.6726;-907.0704;1382.0062;-10.6446;-908.4355;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.353513;1381.7648;-10.1263;-907.6459;21.9963;0.0033;-5.186;81.3548;0.3647;0.0;0.9608;5;2728.8462;0.0;0.6314;-0.0082;0.0002;0.0264;-0.0004;-0.0035;-0.004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1380.4275;-10.6729;-906.6217;1380.1052;-10.6449;-907.9833;1382.6593;-10.6726;-907.1481;1382.3362;-10.6445;-908.5133;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.37137;1382.2267;-10.1263;-907.7548;22.002;0.0032;-5.1856;81.3745;0.3656;0.0;0.9589;5;2729.6189;0.0;0.5412;-0.0084;0.0001;0.0265;-0.0004;-0.0041;-0.0038;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1380.8894;-10.6728;-906.7307;1380.5671;-10.6449;-908.0923;1383.1212;-10.6725;-907.257;1382.7982;-10.6445;-908.6221;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.387241;1382.5568;-10.1262;-907.8326;22.006;0.0032;-5.1854;81.3885;0.3666;0.0;0.9578;5;2730.1917;0.0;0.451;-0.0077;0.0001;0.0267;-0.0004;-0.0043;-0.0033;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1381.2195;-10.6728;-906.8085;1380.8972;-10.6448;-908.1701;1383.4513;-10.6725;-907.3347;1383.1283;-10.6444;-908.6998;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.402617;1382.887;-10.1262;-907.9104;22.0101;0.0031;-5.1853;81.4027;0.3666;0.0;0.9578;5;2730.7126;0.0;0.3608;-0.007;0.0001;0.0269;-0.0004;-0.0044;-0.0026;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1381.5494;-10.6728;-906.8864;1381.2274;-10.6448;-908.248;1383.7814;-10.6724;-907.4124;1383.4585;-10.6444;-908.7776;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.42097;1383.2831;-10.1261;-908.0037;22.015;0.003;-5.1853;81.4199;0.3686;0.0;0.9568;5;2731.406;0.0;0.2706;-0.0063;0.0001;0.027;-0.0003;-0.0044;-0.0014;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1381.9457;-10.6727;-906.9798;1381.6237;-10.6447;-908.3414;1384.1775;-10.6724;-907.5056;1383.8547;-10.6443;-908.8708;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.436842;1383.6134;-10.1261;-908.0815;22.0191;0.003;-5.1853;81.4342;0.3695;0.0;0.9559;5;2731.9756;0.0;0.2255;-0.0062;-0.0001;0.0273;-0.0003;-0.0042;-0.0005;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1382.2758;-10.6726;-907.0577;1381.954;-10.6447;-908.4193;1384.5078;-10.6724;-907.5833;1384.1851;-10.6443;-908.9486;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.453209;1384.0098;-10.126;-908.1749;22.0241;0.0029;-5.1853;81.4516;0.3695;0.0;0.9559;5;2732.6304;0.0;0.2255;-0.0064;0.0;0.0275;-0.0003;-0.004;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1382.6721;-10.6726;-907.1511;1382.3503;-10.6446;-908.5128;1384.9042;-10.6723;-907.6766;1384.5815;-10.6442;-909.0419;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.471561;1384.4062;-10.126;-908.2682;22.0291;0.0029;-5.1853;81.4691;0.3706;0.0;0.9568;5;2733.2793;0.0;0.2255;-0.0068;0.0;0.0276;-0.0003;-0.0038;0.001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1383.0685;-10.6725;-907.2445;1382.7468;-10.6446;-908.6063;1385.3005;-10.6723;-907.7699;1384.978;-10.6442;-909.1352;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.487433;1384.7368;-10.1259;-908.3459;22.0333;0.0028;-5.1852;81.4838;0.3706;0.0;0.9568;5;2733.8003;0.0;0.2255;-0.0071;0.0001;0.0278;-0.0002;-0.0037;0.0012;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1383.3989;-10.6725;-907.3224;1383.0773;-10.6445;-908.6841;1385.631;-10.6722;-907.8476;1385.3086;-10.6442;-909.2129;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.503306;1385.0673;-10.1259;-908.4237;22.0375;0.0028;-5.1851;81.4986;0.3725;0.0;0.9578;5;2734.3906;0.0;0.2255;-0.0073;0.0001;0.0279;-0.0002;-0.0036;0.0013;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1383.7294;-10.6725;-907.4002;1383.4078;-10.6445;-908.762;1385.9614;-10.6722;-907.9254;1385.6392;-10.6441;-909.2906;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.521657;1385.5302;-10.1258;-908.5326;22.0435;0.0027;-5.185;81.5194;0.3716;0.0;0.9578;5;2735.0991;0.0;0.2255;-0.0074;0.0002;0.0281;-0.0002;-0.0035;0.0011;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1384.1921;-10.6724;-907.5092;1383.8707;-10.6444;-908.871;1386.4243;-10.6721;-908.0342;1386.1021;-10.6441;-909.3995;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.537529;1385.8608;-10.1258;-908.6104;22.0478;0.0027;-5.1849;81.5343;0.3735;0.0;0.9589;5;2735.6719;0.0;0.2255;-0.0074;0.0002;0.0282;-0.0002;-0.0034;0.001;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1384.5228;-10.6723;-907.587;1384.2014;-10.6444;-908.9489;1386.7549;-10.6721;-908.1119;1386.4327;-10.644;-909.4772;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.553401;1386.1917;-10.1258;-908.6882;22.0521;0.0026;-5.1848;81.5493;0.3744;0.0;0.9608;5;2736.2288;0.0;0.2255;-0.0074;0.0002;0.0284;-0.0002;-0.0034;0.0008;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1384.8535;-10.6723;-907.6649;1384.5322;-10.6443;-909.0267;1387.0857;-10.672;-908.1896;1386.7635;-10.644;-909.555;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.571753;1386.5886;-10.1257;-908.7815;22.0573;0.0026;-5.1847;81.5674;0.3755;0.0;0.9638;5;2736.926;0.0;0.2255;-0.0074;0.0002;0.0287;-0.0002;-0.0033;0.0005;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1385.2504;-10.6723;-907.7583;1384.9292;-10.6443;-909.1201;1387.4827;-10.672;-908.2829;1387.1605;-10.6439;-909.6483;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.58713;1386.9194;-10.1257;-908.8593;22.0617;0.0026;-5.1846;81.5828;0.3774;0.0;0.9686;5;2737.4734;0.0;0.1804;-0.0072;0.0002;0.0291;-0.0002;-0.0033;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1385.5812;-10.6722;-907.8361;1385.2601;-10.6442;-909.198;1387.8135;-10.6719;-908.3606;1387.4915;-10.6439;-909.726;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.603498;1387.3167;-10.1256;-908.9526;22.067;0.0026;-5.1846;81.6014;0.3794;0.0;1.0;5;2727.9619;0.0;0.1804;-0.0068;0.0003;0.0295;-0.0003;-0.0031;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1385.9783;-10.6722;-907.9296;1385.6572;-10.6442;-909.2914;1388.2106;-10.6719;-908.4539;1387.8887;-10.6438;-909.8193;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.621849;1387.7139;-10.1256;-909.0459;22.0724;0.0025;-5.1847;81.6202;0.3814;0.0;1.0;5;2728.5913;0.0;0.1353;-0.0067;0.0003;0.0296;-0.0003;-0.0031;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1386.3755;-10.6721;-908.0229;1386.0546;-10.6441;-909.3848;1388.6078;-10.6718;-908.5471;1388.286;-10.6438;-909.9126;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.637721;1388.045;-10.1255;-909.1237;22.0769;0.0025;-5.1848;81.6359;0.3823;0.0;1.0;5;2729.1736;0.0;0.1353;-0.0063;0.0003;0.0298;-0.0003;-0.0029;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1386.7065;-10.6721;-908.1008;1386.3856;-10.6441;-909.4626;1388.939;-10.6718;-908.6249;1388.6172;-10.6437;-909.9904;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.653593;1388.3762;-10.1255;-909.2015;22.0814;0.0025;-5.1849;81.6518;0.3833;0.0;1.0;5;2729.7717;0.0;0.1353;-0.0063;0.0003;0.03;-0.0003;-0.0028;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1387.0377;-10.672;-908.1786;1386.7168;-10.644;-909.5405;1389.27;-10.6718;-908.7026;1388.9484;-10.6437;-910.0681;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.671449;1388.8401;-10.1254;-909.3103;22.0878;0.0025;-5.1851;81.6742;0.3872;0.0;1.0;5;2730.6318;0.0;0.1353;-0.0063;0.0003;0.0304;-0.0004;-0.0027;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1387.5015;-10.672;-908.2875;1387.1807;-10.644;-909.6495;1389.7338;-10.6717;-908.8115;1389.4122;-10.6437;-910.1769;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.686825;1389.1714;-10.1254;-909.3881;22.0924;0.0025;-5.1852;81.6905;0.3863;0.0;1.0;5;2731.2085;0.0;0.1353;-0.0063;0.0003;0.0308;-0.0004;-0.0026;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1387.8328;-10.6719;-908.3654;1387.512;-10.6439;-909.7273;1390.0652;-10.6717;-908.8892;1389.7435;-10.6436;-910.2547;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.703193;1389.5028;-10.1254;-909.4659;22.097;0.0025;-5.1853;81.7068;0.3863;0.0;1.0;5;2731.7693;0.0;0.1353;-0.0062;0.0005;0.0309;-0.0004;-0.0026;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1388.1641;-10.6719;-908.4432;1387.8434;-10.6439;-909.8052;1390.3965;-10.6716;-908.9669;1390.0751;-10.6436;-910.3325;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.721545;1389.9006;-10.1253;-909.5592;22.1026;0.0025;-5.1855;81.7265;0.3863;0.0;1.0;5;2732.4568;0.0;0.1353;-0.0062;0.0004;0.031;-0.0005;-0.0025;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1388.5619;-10.6718;-908.5366;1388.2412;-10.6439;-909.8986;1390.7943;-10.6716;-909.0602;1390.4729;-10.6435;-910.4258;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.73692;1390.2322;-10.1253;-909.637;22.1072;0.0025;-5.1857;81.7429;0.3872;0.0;1.0;5;2733.0596;0.0;0.1353;-0.0059;0.0004;0.0312;-0.0005;-0.0024;0.0003;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1388.8934;-10.6718;-908.6144;1388.5728;-10.6438;-909.9764;1391.1259;-10.6716;-909.1379;1390.8044;-10.6435;-910.5035;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.753289;1390.6301;-10.1252;-909.7303;22.1128;0.0025;-5.186;81.7628;0.3872;0.0;1.0;5;2733.7507;0.0;0.0902;-0.0056;0.0004;0.0314;-0.0005;-0.0023;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1389.2913;-10.6718;-908.7078;1388.9708;-10.6438;-910.0698;1391.5238;-10.6715;-909.2313;1391.2025;-10.6435;-910.5969;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.771145;1391.0283;-10.1252;-909.8237;22.1184;0.0025;-5.1864;81.7827;0.3892;0.0;1.0;5;2734.4614;0.0;0.0902;-0.0054;0.0004;0.0314;-0.0005;-0.0023;0.0004;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1389.6893;-10.6717;-908.8013;1389.3689;-10.6437;-910.1633;1391.9219;-10.6715;-909.3246;1391.6006;-10.6434;-910.6902;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.786521;1391.3601;-10.1252;-909.9015;22.1232;0.0025;-5.1866;81.7995;0.3902;0.0;1.0;5;2735.0894;0.0;0.0902;-0.0054;0.0005;0.0317;-0.0005;-0.0022;0.0005;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1390.0211;-10.6717;-908.8791;1389.7007;-10.6437;-910.2411;1392.2537;-10.6714;-909.4023;1391.9324;-10.6434;-910.7679;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.801897;1391.692;-10.1251;-909.9793;22.1279;0.0025;-5.1869;81.8164;0.3902;0.0;1.0;5;2735.6995;0.0;0.0902;-0.0054;0.0004;0.032;-0.0005;-0.0021;0.0005;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1390.3529;-10.6716;-908.957;1390.0326;-10.6437;-910.319;1392.5854;-10.6714;-909.4801;1392.2643;-10.6433;-910.8457;-1;-1;-1;-1;-1;-1;-1;-1
1718814397.819752;1392.0903;-10.1251;-910.0727;22.1336;0.0025;-5.1873;81.8368;0.3902;0.0;1.0;5;2736.4055;0.0;0.0902;-0.0053;0.0004;0.0321;-0.0005;-0.0021;0.0005;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;0.0045;0.9998;0.0195;1390.7512;-10.6716;-909.0504;1390.4309;-10.6436;-910.4124;1392.9839;-10.6713;-909.5734;1392.6627;-10.6433;-910.9391;-1;-1;-1;-1;-1;-1;-1;-1
